STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990311 07:45,8.89, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990311 08:00,9.40, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990311 08:15,9.91, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990311 08:45,10.16, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990312 04:30,10.67, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990312 07:15,10.92, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990312 13:30,11.18, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990312 17:00,11.43, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990318 11:00,11.68, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990318 11:30,11.94, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990319 02:45,12.19, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990327 17:45,12.45, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990327 21:00,12.70, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990331 03:15,12.95, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990401 00:15,12.95, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990402 07:15,12.95, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990402 08:00,12.95,N, ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 04:15,13.46, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 04:30,13.97, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 04:45,14.22, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 08:00,14.73, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 08:15,15.24, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 08:30,15.49, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 08:45,15.75, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 09:00,16.00, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990403 12:45,16.26, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990404 14:15,16.76, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990404 14:30,17.02, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 02:15,17.78, , ,HT,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 02:30,18.03, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 02:45,18.29, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 03:00,18.54, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 05:00,18.80, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 21:45,19.05, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 22:00,18.80,V, ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990414 22:45,19.05, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990425 11:15,19.30, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990426 06:00,19.56, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990426 06:30,20.07, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990426 06:45,21.08, , ,HT,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990426 07:00,21.34, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990426 07:45,21.59, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 07:30,21.59, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 07:45,25399.75,{, ,HT,25399.75,{, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 09:00,25399.75,}, ,HT,25399.75,}, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 09:15,0.00, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 12:15,0.00, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990430 12:30,25399.75,[, ,HT,25399.75,[, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990501 00:15,6.10,N, ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990502 08:15,6.35, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990502 08:45,6.60, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990502 11:15,6.86, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990503 23:30,7.11, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990503 23:45,8.13, , ,HT,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990504 01:00,8.64, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990509 23:30,8.89, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990510 03:00,9.40, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990510 03:45,9.65, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990510 04:45,9.91, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990511 20:45,10.41, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990511 21:00,10.92, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990512 12:15,11.18, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990517 15:15,11.43, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990523 08:00,11.68, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990525 06:45,11.94, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990525 07:00,12.19, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 05:30,12.70, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 05:45,14.22, , ,HT,15.24, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 06:00,14.48, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 06:15,14.73, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 06:30,14.99, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 07:00,15.24, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 07:15,15.49, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990526 08:15,15.75, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990529 19:30,16.00, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 02:00,16.26, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 02:15,16.51, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 02:30,16.76, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 03:30,17.02, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 04:15,17.27, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990530 05:00,17.53, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990601 00:15,17.53, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990601 07:15,17.53, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990606 09:45,51.31, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990609 05:45,5.59, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990610 21:45,6.10, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990610 22:00,6.35, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990623 01:30,6.86, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990623 08:15,7.11, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990624 22:00,7.37, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990625 12:15,7.62, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990901 00:15,25399.75,[, ,HT,25399.75,[, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990909 10:15,25399.75,], ,HT,25399.75,], ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990909 10:30,9.14, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990909 10:45,9.14, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990910 22:15,9.40, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 00:30,9.91, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 00:45,10.16, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 02:30,10.41, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 03:45,10.67, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 04:00,10.92, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 04:15,11.18, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19990913 11:30,11.43, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991001 00:15,11.43, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991004 06:30,11.43, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991004 14:00,2.79,V, ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991009 01:15,3.56, , ,HT,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991017 14:30,3.81, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991018 19:30,4.83, , ,HT,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991018 21:00,5.08, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991018 21:45,5.33, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991018 22:30,5.59, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991019 01:15,5.84, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991025 14:30,6.10, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 05:15,6.35, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 05:30,6.60, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 08:00,6.86, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 09:00,7.11, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 09:15,7.37, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 09:30,7.62, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 10:00,7.87, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 10:15,8.13, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 10:45,8.38, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991030 14:15,8.64, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991101 00:15,8.64, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991122 20:00,8.89, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991122 21:30,9.14, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991122 22:00,9.65, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991122 23:00,9.91, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991122 23:30,10.16, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991201 00:15,10.16, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991204 06:00,10.67, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991204 13:30,10.92, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991209 02:45,12.19, , ,HT,12.70, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 12:30,12.45, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 14:00,12.70, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 14:45,12.95, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 17:30,13.21, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 20:00,13.46, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 20:45,13.72, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 21:00,13.97, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 21:30,14.22, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 21:45,14.48, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 22:00,14.99, , ,HT,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 23:00,15.24, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991211 23:30,15.49, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 01:00,15.75, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 01:45,16.00, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 02:30,16.26, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 02:45,16.51, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 03:15,16.76, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991212 04:30,17.02, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,19991219 06:00,17.53, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000101 00:15,17.53, , ,HT,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000103 05:15,17.53, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000103 05:30,25399.75,[, ,HT,25399.75,[, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000103 07:45,25399.75,], ,HT,25399.75,], ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000103 08:00,3.30,N, ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 16:45,3.56, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 17:30,3.81, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 19:15,4.06, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 19:45,4.32, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 20:30,4.57, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 20:45,4.83, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000107 23:15,5.08, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000108 00:45,5.33, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000108 12:30,5.59, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000127 11:00,5.84, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000128 11:00,6.10, , ,HT,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000130 11:00,6.60, , ,HT,5.08, ,R,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000130 11:15,6.86, , ,HT,2.54, ,R,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000130 11:45,7.11, , ,HT,2.54, ,R,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000130 12:45,7.37, , ,HT,2.54, ,R,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000130 13:30,7.62, , ,HT,2.54, ,R,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000131 12:00,7.62, , ,HT,-9999, , , 
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000131 12:15,25399.75,[, ,HT,25399.75,[, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.95056,-97.05528,20000201 00:15,7.87,N, ,HT,0.00,g, ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890901 00:15,-9999, , , ,0.00,g, ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890910 06:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 06:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 06:45,-9999, , , ,15.24, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 07:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 07:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 08:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890911 10:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890912 13:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 05:15,-9999, , , ,12.70, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 05:30,-9999, , , ,10.16, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 06:15,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 07:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 10:45,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19890913 11:45,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891001 00:15,-9999, , , ,0.00,g, ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891018 02:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891018 02:45,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 04:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 04:15,-9999, , , ,7.62, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 04:30,-9999, , , ,5.08, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 04:45,-9999, , , ,10.16, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 05:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 05:15,-9999, , , ,5.08, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 05:30,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 06:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 06:15,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891030 06:45,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891101 00:15,-9999, , , ,0.00,g, ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891122 03:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891122 04:15,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891122 05:15,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891122 06:00,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891201 00:15,-9999, , , ,0.00,g, ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891230 11:15,-9999, , , ,5.08, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891230 12:15,-9999, , , ,2.54, , ,HT
COOP:412244,DALLAS FAA AIRPORT TX US,134.1,32.85,-96.85,19891230 15:30,-9999, , , ,2.54, , ,HT
